,phrase,label,sentiment,subjectivity,language,count
Nov. 5,Nov. 5,DATE,,,en,1.0
Latvian,Latvian,NORP,,,en,1.0
Aug. 5,Aug. 5,DATE,,,en,1.0
roughly 600,roughly 600,CARDINAL,,,en,1.0
over 140 years,over 140 years,DATE,,,en,1.0
More than 350mm,More than 350mm,CARDINAL,,,en,1.0
"2,396","2,396",CARDINAL,,,en,1.0
1884,1884,DATE,,,en,1.0
3-4 inches,3-4 inches,QUANTITY,,,en,1.0
the past 4-6 hours,the past 4-6 hours,DATE,,,en,1.0
June-September,June-September,DATE,,,en,1.0
Dharali - Copyright Uttarakhand's,Dharali - Copyright Uttarakhand's,LAW,,,en,1.0
the Hong Kong Observatory,the Hong Kong Observatory,FAC,,,en,1.0
About 356 millimeters,About 356 millimeters,QUANTITY,,,en,1.0
more than twenty,more than twenty,CARDINAL,,,en,1.0
$4.7 Million,$4.7 Million,MONEY,,,en,1.0
$4.7 million,$4.7 million,MONEY,,,en,1.0
several more days,several more days,DATE,,,en,1.0
The Battlefield 6,The Battlefield 6,WORK_OF_ART,,,en,1.0
Aug 8),Aug 8),DATE,,,en,1.0
August 7,August 7,DATE,,,en,1.0
+6702,+6702,NORP,,,en,1.0
the next 15 years,the next 15 years,DATE,,,en,1.0
"over 80,000","over 80,000",CARDINAL,,,en,1.0
39%,39%,PERCENT,,,en,1.0
Spring Hope,Spring Hope,FAC,,,en,1.0
5 days,5 days,DATE,,,en,1.0
The Year Of The Flood,The Year Of The Flood,WORK_OF_ART,,,en,1.0
Fort Stewart,Fort Stewart,FAC,,,en,1.0
Dharali,Dharali,NORP,,,en,1.0
almost a hundred,almost a hundred,CARDINAL,,,en,1.0
Aug 6,Aug 6,DATE,,,en,1.0
Interstate 10,Interstate 10,FAC,,,en,1.0
July - September 2025,July - September 2025,DATE,,,en,1.0
"Some 200,000","Some 200,000",CARDINAL,,,en,1.0
the past 100-plus years,the past 100-plus years,DATE,,,en,1.0
Love Island USA,Love Island USA,WORK_OF_ART,,,en,1.0
Storm Babet,Storm Babet,FAC,-0.5263157894736842,0.5263157894736842,en,1.0
Storm Babet Homeowners,Storm Babet Homeowners,WORK_OF_ART,,,en,1.0
Only 334,Only 334,CARDINAL,,,en,1.0
a year of…,a year of…,DATE,,,en,1.0
four m,four m,QUANTITY,,,en,1.0
between 2008,between 2008,DATE,,,en,1.0
million-rupee,million-rupee,MONEY,,,en,1.0
"Monday, September 22","Monday, September 22",DATE,,,en,1.0
a record $1.2 trillion,a record $1.2 trillion,MONEY,,,en,1.0
Potato Canyon,Potato Canyon,FAC,,,en,1.0
Cal Fire,Cal Fire,FAC,,,en,1.0
more than 4 million tonnes,more than 4 million tonnes,QUANTITY,,,en,1.0
5–7%,5–7%,PERCENT,,,en,1.0
8–10%,8–10%,PERCENT,,,en,1.0
less than 1 percent,less than 1 percent,PERCENT,,,en,1.0
another two hours,another two hours,TIME,,,en,1.0
almost two years ago,almost two years ago,DATE,,,en,1.0
Highway 38,Highway 38,FAC,,,en,1.0
Last year's,Last year's,DATE,,,en,1.0
the Koshi Highway,the Koshi Highway,FAC,,,en,1.0
Beaver Stadium,Beaver Stadium,FAC,,,en,1.0
the past two years,the past two years,DATE,,,en,1.0
"1,100 gas meters","1,100 gas meters",QUANTITY,,,en,1.0
Hurricane Imelda,Hurricane Imelda,EVENT,,,en,1.0
the Ryder Cup,the Ryder Cup,EVENT,,,en,1.0
more than €200,more than €200,MONEY,,,en,1.0
Spam Filter,Spam Filter,PRODUCT,,,en,1.0
+1638,+1638,NORP,,,en,1.0
+3895,+3895,NORP,,,en,1.0
around 60,around 60,CARDINAL,,,en,1.0
York Street,York Street,FAC,,,en,1.0
Enford Street,Enford Street,FAC,,,en,1.0
Around 2 Million,Around 2 Million,CARDINAL,,,en,1.0
early in the month of July,early in the month of July,DATE,,,en,1.0
$2.5 million,$2.5 million,MONEY,,,en,1.0
Sep 24).Taiwan,Sep 24).Taiwan,DATE,,,en,1.0
Univ,Univ,PRODUCT,,,en,1.0
every 2 years,every 2 years,DATE,,,en,1.0
about 88 miles,about 88 miles,QUANTITY,,,en,1.0
A$611 billion,A$611 billion,MONEY,,,en,1.0
The Flood Will Come,The Flood Will Come,WORK_OF_ART,,,en,1.0
Bank Road,Bank Road,FAC,,,en,1.0
Ward 6,Ward 6,FAC,,,en,1.0
3 degrees,3 degrees,QUANTITY,,,en,1.0
2090,2090,CARDINAL,,,en,1.0
A$770 billion,A$770 billion,MONEY,,,en,1.0
US$406 billion,US$406 billion,MONEY,,,en,1.0
Sep 15,Sep 15,DATE,,,en,1.0
"The Non-Consumer Advocate
","The Non-Consumer Advocate
",LAW,,,en,1.0
1.5 Million,1.5 Million,CARDINAL,,,en,1.0
Six Flags Mexico,Six Flags Mexico,WORK_OF_ART,,,en,1.0
"Monday, 15th September 2025","Monday, 15th September 2025",DATE,,,en,1.0
later this month,later this month,DATE,,,en,1.0
Engineer's Day,Engineer's Day,EVENT,,,en,1.0
"September 15, 2025","September 15, 2025",DATE,,,en,1.0
15th September 2025 school holiday,15th September 2025 school holiday,DATE,,,en,1.0
July 28th,July 28th,DATE,,,en,1.0
18:00 BST,18:00 BST,TIME,,,en,1.0
nearly every day,nearly every day,DATE,,,en,1.0
51%,51%,PERCENT,,,en,1.0
"More than 1,500","More than 1,500",CARDINAL,,,en,1.0
"at least 1,000","at least 1,000",CARDINAL,,,en,1.0
Would You Drop Insurance,Would You Drop Insurance,WORK_OF_ART,,,en,1.0
+3406,+3406,CARDINAL,,,en,1.0
A week and a half ago,A week and a half ago,DATE,,,en,1.0
a week of …,a week of …,DATE,,,en,1.0
Fighting Fraud and Finding Trust,Fighting Fraud and Finding Trust,WORK_OF_ART,,,en,1.0
Bali Floods,Bali Floods,WORK_OF_ART,,,en,1.0
Auckland Airport,Auckland Airport,FAC,,,en,1.0
the entire month of September,the entire month of September,DATE,,,en,1.0
more than 300 millimetres,more than 300 millimetres,QUANTITY,,,en,1.0
the first few days,the first few days,DATE,,,en,1.0
0.0.49,0.0.49,DATE,,,en,1.0
+1971,+1971,NORP,,,en,1.0
Bailey bridge,Bailey bridge,FAC,,,en,1.0
Anganwadi centres,Anganwadi centres,FAC,,,en,1.0
"about 7,250","about 7,250",CARDINAL,,,en,1.0
+2642 chars,+2642 chars,WORK_OF_ART,,,en,1.0
"over 200,000","over 200,000",CARDINAL,,,en,1.0
At least 170,At least 170,CARDINAL,,,en,1.0
Storm Amy,Storm Amy,FAC,,,en,1.0
more than 30 hours,more than 30 hours,TIME,,,en,1.0
Dowber Gill Passage,Dowber Gill Passage,FAC,,,en,1.0
+1362 chars,+1362 chars,WORK_OF_ART,,,en,1.0
months-long,months-long,DATE,,,en,1.0
"nearly 30,000","nearly 30,000",CARDINAL,,,en,1.0
About 170,About 170,CARDINAL,,,en,1.0
+3295 chars,+3295 chars,WORK_OF_ART,,,en,1.0
Twenty-three,Twenty-three,CARDINAL,,,en,1.0
Il,Il,WORK_OF_ART,,,en,1.0
Thirty-five,Thirty-five,CARDINAL,,,en,1.0
Just over six months,Just over six months,DATE,,,en,1.0
Pontian,Pontian,NORP,-0.05555555555555556,0.05555555555555556,en,1.0
1955,1955,DATE,,,en,1.0
late afternoon,late afternoon,TIME,,,en,1.0
the Blue Ridge Mountains,the Blue Ridge Mountains,FAC,,,en,1.0
West Bengal,West Bengal,NORP,0.0,0.0,en,1.0
five lakh,five lakh,MONEY,,,en,1.0
one-year anniversary,one-year anniversary,DATE,,,en,1.0
the Grasberg Block Cave,the Grasberg Block Cave,FAC,,,en,1.0
last season's,last season's,DATE,,,en,1.0
8 million,8 million,CARDINAL,,,en,1.0
+2724 chars,+2724 chars,WORK_OF_ART,,,en,1.0
At Least 50,At Least 50,CARDINAL,,,en,1.0
1:00 PM,1:00 PM,TIME,,,en,1.0
Russias,Russias,NORP,,,en,1.0
one m,one m,QUANTITY,,,en,1.0
"approximately 800,000 tons","approximately 800,000 tons",QUANTITY,,,en,1.0
day 9,day 9,DATE,,,en,1.0
a Year of Disruptions,a Year of Disruptions,DATE,,,en,1.0
Monsoon 2025,Monsoon 2025,EVENT,,,en,1.0
+4917 chars,+4917 chars,WORK_OF_ART,,,en,1.0
Karnak Temple,Karnak Temple,FAC,,,en,1.0
"3,000 years","3,000 years",DATE,,,en,1.0
over $1 trillion,over $1 trillion,MONEY,,,en,1.0
quarterly,quarterly,DATE,,,en,1.0
the recent morning,the recent morning,TIME,,,en,1.0
We Are Not,We Are Not,WORK_OF_ART,,,en,1.0
September 30,September 30,DATE,,,en,1.0
+4619 chars,+4619 chars,WORK_OF_ART,,,en,1.0
up to 10,up to 10,CARDINAL,,,en,1.0
June to September,June to September,DATE,,,en,1.0
2 billion,2 billion,CARDINAL,,,en,1.0
hundreds and displaced millions,hundreds and displaced millions,MONEY,,,en,1.0
More than 30cm,More than 30cm,CARDINAL,,,en,1.0
Videos Typhoon,Videos Typhoon,FAC,,,en,1.0
"about 1,000","about 1,000",CARDINAL,,,en,1.0
particip,particip,WORK_OF_ART,,,en,1.0
the year to date,the year to date,DATE,,,en,1.0
1986,1986,DATE,,,en,1.0
251 mm,251 mm,QUANTITY,,,en,1.0
A single night,A single night,TIME,,,en,1.0
two lakh hectares,two lakh hectares,QUANTITY,,,en,1.0
around 5 lakh acres,around 5 lakh acres,MONEY,,,en,1.0
133 kph,133 kph,QUANTITY,,,en,1.0
30 September,30 September,DATE,,,en,1.0
more than 30 centimeters,more than 30 centimeters,QUANTITY,,,en,1.0
239mm,239mm,QUANTITY,,,en,1.0
between October 3 and 7,between October 3 and 7,DATE,,,en,1.0
"317,500","317,500",MONEY,,,en,1.0
October 4-7,October 4-7,DATE,,,en,1.0
30-acre,30-acre,CARDINAL,,,en,1.0
the National Hurricane...,the National Hurricane...,EVENT,,,en,1.0
wet weekend,wet weekend,DATE,,,en,1.0
the early evening,the early evening,TIME,,,en,1.0
the early hours of the morning,the early hours of the morning,TIME,,,en,1.0
more than $6.4 million,more than $6.4 million,MONEY,,,en,1.0
more than $6.1 million,more than $6.1 million,MONEY,,,en,1.0
Ibiza airport,Ibiza airport,FAC,,,en,1.0
Sept. 30,Sept. 30,DATE,,,en,1.0
$6.4 million,$6.4 million,MONEY,,,en,1.0
At Least 170,At Least 170,CARDINAL,,,en,1.0
$303 Million,$303 Million,MONEY,,,en,1.0
+18258 chars,+18258 chars,WORK_OF_ART,,,en,1.0
105.4mm,105.4mm,QUANTITY,,,en,1.0
168.3mm,168.3mm,QUANTITY,,,en,1.0
[+1902 chars,[+1902 chars,WORK_OF_ART,,,en,1.0
One afternoon,One afternoon,TIME,,,en,1.0
Unscientifi…,Unscientifi…,NORP,,,en,1.0
Sunday nights,Sunday nights,DATE,,,en,1.0
Gurugram,Gurugram,PRODUCT,,,en,1.0
as a few hours,as a few hours,TIME,,,en,1.0
148 million,148 million,CARDINAL,,,en,1.0
the busiest travel days,the busiest travel days,DATE,,,en,1.0
on Labor Day,on Labor Day,DATE,,,en,1.0
2025-09-01,2025-09-01,DATE,,,en,1.0
more than 9,more than 9,CARDINAL,,,en,1.0
6.0,6.0,CARDINAL,,,en,1.0
two to three feet,two to three feet,QUANTITY,,,en,1.0
More than 800,More than 800,CARDINAL,,,en,1.0
Aug 31,Aug 31,DATE,,,en,1.0
Yemeni,Yemeni,NORP,,,en,1.0
early August,early August,DATE,,,en,1.0
Aug. 31,Aug. 31,DATE,,,en,1.0
Yemenis,Yemenis,NORP,,,en,1.0
Sunday through noon Monday,Sunday through noon Monday,TIME,,,en,1.0
four-hour,four-hour,TIME,,,en,1.0
June 2025,June 2025,DATE,,,en,1.0
Two million,Two million,CARDINAL,,,en,1.0
Sep 02,Sep 02,DATE,,,en,1.0
Climate Resilient Coasts,Climate Resilient Coasts,PRODUCT,,,en,1.0
every winter,every winter,DATE,,,en,1.0
75 mph,75 mph,QUANTITY,,,en,1.0
2025-09-03 10:00:00,2025-09-03 10:00:00,DATE,,,en,1.0
Sept…,Sept…,DATE,,,en,1.0
Yoruba,Yoruba,NORP,,,en,1.0
"2025


","2025


",QUANTITY,,,en,1.0
"more than 354,000","more than 354,000",CARDINAL,,,en,1.0
"Sep 02, 2025","Sep 02, 2025",DATE,,,en,1.0
"More than 350,000","More than 350,000",CARDINAL,,,en,1.0
1988,1988,DATE,,,en,1.0
"More than 354,000","More than 354,000",CARDINAL,,,en,1.0
"Superfunktional Soda""","Superfunktional Soda""",PRODUCT,,,en,1.0
205.75,205.75,CARDINAL,,,en,1.0
Old Railway Bridge,Old Railway Bridge,FAC,,,en,1.0
06:49:54,06:49:54,TIME,,,en,1.0
Labor Day,Labor Day,DATE,,,en,1.0
the end of this week,the end of this week,DATE,,,en,1.0
"Houston Flood Tunnels Are Misleading, Experts Say","Houston Flood Tunnels Are Misleading, Experts Say",FAC,,,en,1.0
Algiers,Algiers,NORP,,,en,1.0
Grand Trunk Road,Grand Trunk Road,FAC,,,en,1.0
the next 30 days,the next 30 days,DATE,,,en,1.0
+10440 chars,+10440 chars,WORK_OF_ART,,,en,1.0
Sikh,Sikh,NORP,,,en,1.0
July 8,July 8,DATE,,,en,1.0
Hurricane K,Hurricane K,EVENT,,,en,1.0
20 years later,20 years later,DATE,,,en,1.0
2005,2005,DATE,,,en,1.0
Hundred,Hundred,CARDINAL,,,en,1.0
Katrina,Katrina,EVENT,0.0,0.0,en,1.0
$760M,$760M,MONEY,,,en,1.0
"several northe… HANOI,","several northe… HANOI,",DATE,,,en,1.0
post-Katrina,post-Katrina,EVENT,,,en,1.0
81 years,81 years,DATE,,,en,1.0
Aug. 26,Aug. 26,DATE,,,en,1.0
81 years ago,81 years ago,DATE,,,en,1.0
as more than a million,as more than a million,CARDINAL,,,en,1.0
Friday morning,Friday morning,TIME,,,en,1.0
more than 2 million,more than 2 million,CARDINAL,,,en,1.0
Labor Day weekend,Labor Day weekend,DATE,,,en,1.0
More than 2 million,More than 2 million,CARDINAL,,,en,1.0
wetter September,wetter September,DATE,,,en,1.0
Bush Airport,Bush Airport,FAC,,,en,1.0
"nearly 500,000","nearly 500,000",CARDINAL,,,en,1.0
KwaZulu,KwaZulu,NORP,,,en,1.0
Aug 30,Aug 30,DATE,,,en,1.0
Nearly half a million,Nearly half a million,CARDINAL,,,en,1.0
20 years ago,20 years ago,DATE,,,en,1.0
almost 40 years,almost 40 years,DATE,,,en,1.0
Disney World,Disney World,WORK_OF_ART,,,en,1.0
Tuesday 2,Tuesday 2,DATE,,,en,1.0
"1,700","1,700",CARDINAL,,,en,1.0
Twenty-two,Twenty-two,CARDINAL,,,en,1.0
38 years,38 years,DATE,,,en,1.0
almost 40 yrs,almost 40 yrs,DATE,,,en,1.0
ISLAMABAD,ISLAMABAD,NORP,0.014393939393939384,0.2674242424242424,en,1.0
"Watersheds
Flooding","Watersheds
Flooding",PRODUCT,,,en,1.0
the other night,the other night,TIME,,,en,1.0
around 3 a.m.,around 3 a.m.,TIME,,,en,1.0
9/10/2025,9/10/2025,DATE,,,en,1.0
the second day,the second day,DATE,,,en,1.0
Nov.,Nov.,DATE,,,en,1.0
More Than 1 Million,More Than 1 Million,CARDINAL,,,en,1.0
September 27,September 27,DATE,,,en,1.0
more than a quarter,more than a quarter,DATE,,,en,1.0
Twenty years,Twenty years,DATE,,,en,1.0
1976,1976,DATE,,,en,1.0
destroyed thousands of acres,destroyed thousands of acres,CARDINAL,,,en,1.0
just one hour,just one hour,TIME,,,en,1.0
four million,four million,CARDINAL,,,en,1.0
this past week,this past week,DATE,,,en,1.0
"September 8, 2025","September 8, 2025",DATE,,,en,1.0
about 600,about 600,CARDINAL,,,en,1.0
the Pacific War,the Pacific War,EVENT,,,en,1.0
136,136,CARDINAL,,,en,1.0
1942,1942,DATE,,,en,1.0
Twelve centimeters,Twelve centimeters,QUANTITY,,,en,1.0
Sultanah Aminah Hospital,Sultanah Aminah Hospital,FAC,,,en,1.0
FEEEEEEEE,FEEEEEEEE,WORK_OF_ART,,,en,1.0
Bali Floods:,Bali Floods:,WORK_OF_ART,,,en,1.0
good days,good days,DATE,,,en,1.0
Iced Capp,Iced Capp,PRODUCT,,,en,1.0
a… A century ago,a… A century ago,DATE,,,en,1.0
A century ago,A century ago,DATE,,,en,1.0
11:06 AM,11:06 AM,TIME,,,en,1.0
"September 12, 2025","September 12, 2025",DATE,,,en,1.0
JAKARTA,JAKARTA,WORK_OF_ART,0.030357142857142857,0.19999999999999998,en,1.0
"News On Japan) -
 ","News On Japan) -
 ",WORK_OF_ART,,,en,1.0
nearly a third,nearly a third,CARDINAL,,,en,1.0
Sep 12,Sep 12,DATE,,,en,1.0
September 12,September 12,DATE,,,en,1.0
+1909,+1909,NORP,,,en,1.0
more than $2 million,more than $2 million,MONEY,,,en,1.0
nearly $3 million,nearly $3 million,MONEY,,,en,1.0
nearly $3M,nearly $3M,MONEY,,,en,1.0
28%,28%,PERCENT,,,en,1.0
+3659,+3659,NORP,,,en,1.0
months ago,months ago,DATE,,,en,1.0
a potentially hazardous week,a potentially hazardous week,DATE,,,en,1.0
More than half a million,More than half a million,CARDINAL,,,en,1.0
around 11 inches,around 11 inches,QUANTITY,,,en,1.0
National Oceanic,National Oceanic,WORK_OF_ART,,,en,1.0
the past day,the past day,DATE,,,en,1.0
about a day,about a day,DATE,,,en,1.0
two months ago,two months ago,DATE,,,en,1.0
More than half,More than half,CARDINAL,,,en,1.0
Pakis,Pakis,NORP,,,en,1.0
24-48 hours,24-48 hours,TIME,,,en,1.0
Floridians,Floridians,NORP,,,en,1.0
1.8 million,1.8 million,CARDINAL,,,en,1.0
4 am,4 am,TIME,,,en,1.0
Hurricanes Kiko,Hurricanes Kiko,EVENT,,,en,1.0
"1,500 miles","1,500 miles",QUANTITY,,,en,1.0
+1691 chars,+1691 chars,WORK_OF_ART,,,en,1.0
+2987 chars,+2987 chars,WORK_OF_ART,,,en,1.0
Kashmere Gate,Kashmere Gate,FAC,,,en,1.0
about 12 inches,about 12 inches,QUANTITY,,,en,1.0
+3025 chars,+3025 chars,WORK_OF_ART,,,en,1.0
driest summer,driest summer,DATE,,,en,1.0
What We Want from the President Is Very Simple,What We Want from the President Is Very Simple,WORK_OF_ART,,,en,1.0
River Des Peres,River Des Peres,FAC,,,en,1.0
20250906,20250906,CARDINAL,,,en,1.0
September 6,September 6,DATE,,,en,1.0
Sept. 6,Sept. 6,DATE,,,en,1.0
"September 5, 2025","September 5, 2025",DATE,,,en,1.0
Four million,Four million,CARDINAL,,,en,1.0
devastat,devastat,WORK_OF_ART,,,en,1.0
"Sunday, days","Sunday, days",DATE,,,en,1.0
Bad Girl',Bad Girl',WORK_OF_ART,,,en,1.0
48,48,CARDINAL,,,en,1.0
between Friday and Saturday,between Friday and Saturday,DATE,,,en,1.0
Over 25 million,Over 25 million,CARDINAL,,,en,1.0
Chandigarh:,Chandigarh:,WORK_OF_ART,,,en,1.0
between July 1 and September 5,between July 1 and September 5,DATE,,,en,1.0
11.70 billion cubic meters,11.70 billion cubic meters,QUANTITY,,,en,1.0
"80,000","80,000",CARDINAL,,,en,1.0
11.8 inches,11.8 inches,QUANTITY,,,en,1.0
up to 300mm,up to 300mm,QUANTITY,,,en,1.0
between 10-20 inches,between 10-20 inches,TIME,,,en,1.0
4:03 a.m.,4:03 a.m.,TIME,,,en,1.0
At least 43,At least 43,CARDINAL,,,en,1.0
almost two days,almost two days,DATE,,,en,1.0
Twenty-seven,Twenty-seven,CARDINAL,,,en,1.0
Calvary Temple Church,Calvary Temple Church,FAC,,,en,1.0
07/05/2025 10:19:33 PM PDT,07/05/2025 10:19:33 PM PDT,TIME,,,en,1.0
+1845 chars,+1845 chars,WORK_OF_ART,,,en,1.0
More than 2 dozen,More than 2 dozen,CARDINAL,,,en,1.0
At Least 59,At Least 59,CARDINAL,,,en,1.0
More than 25,More than 25,CARDINAL,,,en,1.0
More Than 20,More Than 20,CARDINAL,,,en,1.0
Copyright ©2025,Copyright ©2025,WORK_OF_ART,,,en,1.0
30 miles,30 miles,QUANTITY,,,en,1.0
At least 2 dozen,At least 2 dozen,CARDINAL,,,en,1.0
just 45 minutes,just 45 minutes,TIME,,,en,1.0
eight metres,eight metres,QUANTITY,,,en,1.0
Hours,Hours,TIME,,,en,1.0
around 27,around 27,CARDINAL,,,en,1.0
+80 chars,+80 chars,WORK_OF_ART,,,en,1.0
just 10 minutes,just 10 minutes,TIME,,,en,1.0
20 to 26 feet,20 to 26 feet,QUANTITY,,,en,1.0
Shakira,Shakira,EVENT,,,en,1.0
"Saturday, July 5","Saturday, July 5",DATE,,,en,1.0
At least 68,At least 68,CARDINAL,,,en,1.0
at least 69,at least 69,CARDINAL,,,en,1.0
30 feet,30 feet,QUANTITY,,,en,1.0
the Independence Day weekend,the Independence Day weekend,EVENT,,,en,1.0
$1.5 million,$1.5 million,MONEY,,,en,1.0
At least 59,At least 59,CARDINAL,,,en,1.0
Houston Texans,Houston Texans,NORP,-0.325,0.5874999999999999,en,1.0
At least 70,At least 70,CARDINAL,,,en,1.0
Prayers,Prayers,WORK_OF_ART,,,en,1.0
at least 67,at least 67,CARDINAL,,,en,1.0
"500,000","500,000",MONEY,,,en,1.0
"$500,000","$500,000",MONEY,,,en,1.0
the Fourth of July holiday weekend,the Fourth of July holiday weekend,DATE,,,en,1.0
Nine-year-old,Nine-year-old,DATE,,,en,1.0
7 inches,7 inches,QUANTITY,,,en,1.0
this Fourth of July,this Fourth of July,DATE,,,en,1.0
45 minutes,45 minutes,TIME,,,en,1.0
Two Dozen,Two Dozen,CARDINAL,,,en,1.0
+2307 chars,+2307 chars,WORK_OF_ART,,,en,1.0
750,750,CARDINAL,,,en,1.0
century-old,century-old,DATE,,,en,1.0
+182 chars,+182 chars,WORK_OF_ART,,,en,1.0
7.9m,7.9m,QUANTITY,,,en,1.0
26 feet,26 feet,QUANTITY,,,en,1.0
Independence Day,Independence Day,DATE,,,en,1.0
the Fourth of July holiday,the Fourth of July holiday,DATE,,,en,1.0
237,237,CARDINAL,,,en,1.0
About 23,About 23,CARDINAL,,,en,1.0
about 23,about 23,CARDINAL,,,en,1.0
Thirteen,Thirteen,CARDINAL,,,en,1.0
up to five weeks,up to five weeks,DATE,,,en,1.0
28 July,28 July,DATE,,,en,1.0
65,65,CARDINAL,,,en,1.0
the middle of the night,the middle of the night,TIME,,,en,1.0
another two dozen,another two dozen,CARDINAL,,,en,1.0
1:18 p.m.,1:18 p.m.,TIME,,,en,1.0
20 miles,20 miles,QUANTITY,,,en,1.0
07/05/2025 12:18:22,07/05/2025 12:18:22,TIME,,,en,1.0
early Friday m,early Friday m,TIME,,,en,1.0
only four hours,only four hours,TIME,,,en,1.0
+8638,+8638,NORP,,,en,1.0
Fourth of July weekend,Fourth of July weekend,DATE,,,en,1.0
At least 27,At least 27,CARDINAL,,,en,1.0
the last 25 years,the last 25 years,DATE,,,en,1.0
Around two dozen,Around two dozen,CARDINAL,,,en,1.0
about 2 dozen,about 2 dozen,CARDINAL,,,en,1.0
at least 43,at least 43,CARDINAL,,,en,1.0
more than two dozen,more than two dozen,CARDINAL,,,en,1.0
Storm Chantal,Storm Chantal,WORK_OF_ART,,,en,1.0
an already active season,an already active season,DATE,,,en,1.0
20 summer,20 summer,DATE,,,en,1.0
some 25,some 25,CARDINAL,,,en,1.0
around 25,around 25,CARDINAL,,,en,1.0
+5013 chars,+5013 chars,WORK_OF_ART,,,en,1.0
at least 28,at least 28,CARDINAL,,,en,1.0
"some 5,600","some 5,600",CARDINAL,,,en,1.0
Last Friday's,Last Friday's,DATE,,,en,1.0
the fifth day,the fifth day,DATE,,,en,1.0
Waikīkī,Waikīkī,NORP,,,en,1.0
more than 1,more than 1,CARDINAL,,,en,1.0
"July 5, 2025","July 5, 2025",DATE,,,en,1.0
| Morning,| Morning,TIME,,,en,1.0
nearly 26 feet,nearly 26 feet,QUANTITY,,,en,1.0
just 45 minutes early Friday morning,just 45 minutes early Friday morning,TIME,,,en,1.0
Last 25 Years,Last 25 Years,DATE,,,en,1.0
at least 109,at least 109,CARDINAL,,,en,1.0
July 4 2025,July 4 2025,DATE,,,en,1.0
FM 1431,FM 1431,FAC,,,en,1.0
This past weekend,This past weekend,DATE,,,en,1.0
an estimated $18 billion to $22 billion,an estimated $18 billion to $22 billion,MONEY,,,en,1.0
at least 104,at least 104,CARDINAL,,,en,1.0
2025-07-07,2025-07-07,DATE,,,en,1.0
At least 95,At least 95,CARDINAL,,,en,1.0
a fifth day,a fifth day,DATE,,,en,1.0
more than 25 feet,more than 25 feet,QUANTITY,,,en,1.0
the July 4 weekend,the July 4 weekend,DATE,,,en,1.0
two or three dozen,two or three dozen,CARDINAL,,,en,1.0
the Miteri Bridge,the Miteri Bridge,FAC,,,en,1.0
July 8),July 8),DATE,,,en,1.0
8 July,8 July,DATE,,,en,1.0
15 feet,15 feet,QUANTITY,,,en,1.0
Flash Flood Alley,Flash Flood Alley,FAC,,,en,1.0
the early morning hours,the early morning hours,TIME,,,en,1.0
2 days,2 days,DATE,,,en,1.0
the July Fourth weekend,the July Fourth weekend,DATE,,,en,1.0
early July 2025,early July 2025,DATE,,,en,1.0
More than 160,More than 160,CARDINAL,,,en,1.0
161,161,CARDINAL,,,en,1.0
only have hours,only have hours,TIME,,,en,1.0
07/08/2025 11:58:22 AM PDT,07/08/2025 11:58:22 AM PDT,TIME,,,en,1.0
FloodsNewsBusters,FloodsNewsBusters,NORP,,,en,1.0
anti-American,anti-American,NORP,,,en,1.0
Lefty,Lefty,NORP,,,en,1.0
$3.5M,$3.5M,MONEY,,,en,1.0
Hurricane Harvey,Hurricane Harvey,EVENT,,,en,1.0
At least 78,At least 78,CARDINAL,,,en,1.0
Nearly 80,Nearly 80,CARDINAL,,,en,1.0
+9284 chars,+9284 chars,WORK_OF_ART,,,en,1.0
about 26 feet,about 26 feet,QUANTITY,,,en,1.0
More than 80,More than 80,CARDINAL,,,en,1.0
True Hero,True Hero,WORK_OF_ART,,,en,1.0
The worst day,The worst day,DATE,,,en,1.0
almost every week,almost every week,DATE,,,en,1.0
Deadly,Deadly,PRODUCT,,,en,1.0
"7,676","7,676",CARDINAL,,,en,1.0
Hurricane Helene Set Up Future Disasters,Hurricane Helene Set Up Future Disasters,EVENT,,,en,1.0
JULY 7,JULY 7,DATE,,,en,1.0
the July 4th weekend,the July 4th weekend,DATE,,,en,1.0
at least 70,at least 70,CARDINAL,,,en,1.0
the holiday weekend,the holiday weekend,DATE,,,en,1.0
Sixty-eight,Sixty-eight,CARDINAL,,,en,1.0
More than 850,More than 850,CARDINAL,,,en,1.0
the next 24 to 48 hours,the next 24 to 48 hours,DATE,,,en,1.0
at least 80,at least 80,CARDINAL,,,en,1.0
Sed‚Ä¶,Sed‚Ä¶,CARDINAL,,,en,1.0
+3041 chars,+3041 chars,WORK_OF_ART,,,en,1.0
Early Friday,Early Friday,DATE,,,en,1.0
early-morning,early-morning,TIME,,,en,1.0
